ticker,date,broker_code,broker_name,buy_value,sell_value,net_value,buy_lot,sell_lot,net_lot,avg_buy_price,avg_sell_price,broker_type
BMRI.JK,2026-06-16,NI,BNI Sekuritas,3113800019.3531737,2487290995.0346456,626509024.3185282,5180,4138,1042,6024.944578597848,6005.329030298038,local
BMRI.JK,2026-06-16,DX,Bahana Sekuritas,3252944025.831473,2743579155.497045,509364870.33442783,5412,4564,848,6054.307257906365,5979.259542184214,local
BMRI.JK,2026-06-15,CC,Mandiri Sekuritas,389333021.0579543,3640719689.4668508,-3251386668.4088964,643,6022,-5379,6043.214078094033,6072.099718898881,local
BMRI.JK,2026-06-15,YP,Mirae Asset Sekuritas,666818451.7998472,7925358281.841435,-7258539830.041588,1102,13109,-12007,6050.283164562392,6062.948891665641,local
BMRI.JK,2026-06-15,PD,Indo Premier Sekuritas,1175610714.7323997,4011033678.05319,-2835422963.3207903,1944,6634,-4690,6074.780648958851,5987.247548756843,local
BMRI.JK,2026-06-15,OD,BRI Danareksa Sekuritas,11408689439.92599,10933703220.165724,474986219.76026535,18871,18085,786,6009.770423778492,6030.244765672334,local
BMRI.JK,2026-06-15,AK,UBS Sekuritas,13036187103.235546,3194883631.485874,9841303471.749672,21563,5284,16279,6019.25146505038,6065.555040846208,foreign
BMRI.JK,2026-06-15,ZP,Maybank Sekuritas,13865498810.12784,1842036189.0912588,12023462621.036581,22934,3046,19888,6017.396670709054,5999.857228567976,foreign
BMRI.JK,2026-06-15,CS,Credit Suisse,12986237364.132301,1975979282.454079,11010258081.678223,21480,3268,18212,5991.786937708409,6064.646484912709,foreign
BMRI.JK,2026-06-15,KZ,CLSA Sekuritas,7203220394.886413,10566520370.20195,-3363299975.3155375,11914,17477,-5563,6006.227853952731,6102.669209231089,foreign
BMRI.JK,2026-06-15,NI,BNI Sekuritas,1938043061.8079486,2733669329.2745566,-795626267.466608,3205,4521,-1316,6093.34147355999,6032.774416977459,local
BMRI.JK,2026-06-15,DX,Bahana Sekuritas,3154847016.5807886,2637297464.687994,517549551.8927946,5218,4362,856,6029.2979558672705,6009.549868016014,local
BMRI.JK,2026-06-12,CC,Mandiri Sekuritas,2441584490.997596,9449367584.89945,-7007783093.9018545,3973,15378,-11405,6103.222571318891,6166.341356426478,local
BMRI.JK,2026-06-12,YP,Mirae Asset Sekuritas,1263095297.3206923,5472916336.799204,-4209821039.478512,2055,8906,-6851,6175.398153877852,6088.6654304642425,local
BMRI.JK,2026-06-12,PD,Indo Premier Sekuritas,2015158179.0699942,10204382923.230808,-8189224744.160814,3279,16607,-13328,6100.013236318347,6182.149686482813,local
BMRI.JK,2026-06-12,OD,BRI Danareksa Sekuritas,1869862642.7526102,2171686912.721351,-301824269.96874094,3043,3534,-491,6135.395130980525,6101.718298618352,local
BMRI.JK,2026-06-12,AK,UBS Sekuritas,3493753010.1188016,773881535.5155544,2719871474.603247,5685,1259,4426,6109.245619167775,6101.058336160814,foreign
BMRI.JK,2026-06-12,ZP,Maybank Sekuritas,7423259539.482942,526984326.5082068,6896275212.974735,12081,857,11224,6166.439382673624,6198.215936967085,foreign
BMRI.JK,2026-06-12,CS,Credit Suisse,5278388379.030069,325656527.7531939,4952731851.2768755,8590,529,8061,6198.971680772729,6197.247568127207,foreign
BMRI.JK,2026-06-12,KZ,CLSA Sekuritas,5303353126.959934,7313159549.958475,-2009806422.9985409,8631,11901,-3270,6106.367661666139,6084.62179371694,foreign
BMRI.JK,2026-06-12,NI,BNI Sekuritas,3854562460.5803933,3810308508.6946282,44253951.885765076,6273,6201,72,6093.613108844279,6145.343703735603,local
BMRI.JK,2026-06-12,DX,Bahana Sekuritas,3541900310.423534,3868036510.6872745,-326136200.26374054,5764,6295,-531,6177.1429337935915,6089.642531793702,local
BMRI.JK,2026-06-11,CC,Mandiri Sekuritas,1765810585.9395502,531576244.6293171,1234234341.310233,2991,900,2091,5856.376132408043,5866.275128640854,local
BMRI.JK,2026-06-11,YP,Mirae Asset Sekuritas,6138331965.071245,379770283.173148,5758561681.898097,10400,643,9757,5850.913456361827,5860.190602032323,local
BMRI.JK,2026-06-11,PD,Indo Premier Sekuritas,3115235005.160132,686722836.4963651,2428512168.663767,5278,1163,4115,5948.163452926913,5876.962684600679,local
BMRI.JK,2026-06-11,OD,BRI Danareksa Sekuritas,2297294777.7189546,1623578680.9977055,673716096.7212491,3892,2750,1142,5946.879863994164,5955.897621830228,local
BMRI.JK,2026-06-11,AK,UBS Sekuritas,337612223.03128546,2089556752.2540116,-1751944529.222726,572,3540,-2968,5853.537470915403,5846.139980953677,foreign
BMRI.JK,2026-06-11,ZP,Maybank Sekuritas,425120420.47944576,4075734097.4286857,-3650613676.9492397,720,6905,-6185,5846.978839607925,5892.304935700063,foreign
BMRI.JK,2026-06-11,CS,Credit Suisse,1421275575.9634097,5368469188.10196,-3947193612.1385508,2408,9096,-6688,5850.315296342179,5893.997036403902,foreign
BMRI.JK,2026-06-11,KZ,CLSA Sekuritas,774530621.9682039,1156044260.456443,-381513638.48823917,1312,1958,-646,5864.875061121904,5930.847913515669,foreign
BMRI.JK,2026-06-11,NI,BNI Sekuritas,3404152263.6462626,2337612314.626694,1066539949.0195684,5767,3960,1807,5849.515567312014,5926.944847385909,local
BMRI.JK,2026-06-11,DX,Bahana Sekuritas,571285811.7280306,727580999.1335167,-156295187.4054861,967,1232,-265,5875.7060885649125,5952.417515284579,local
BMRI.JK,2026-06-10,CC,Mandiri Sekuritas,1914099646.193099,2289835243.470728,-375735597.2776289,3233,3868,-635,5897.2201058129785,5897.176823272192,local
BMRI.JK,2026-06-10,YP,Mirae Asset Sekuritas,3516080216.6705327,3231223967.2100644,284856249.4604683,5939,5458,481,5912.840151552511,5927.133722144524,local
BMRI.JK,2026-06-10,PD,Indo Premier Sekuritas,1774527496.187038,2028728494.0602965,-254200997.8732586,2997,3427,-430,5921.287976927269,5903.205938036828,local
BMRI.JK,2026-06-10,OD,BRI Danareksa Sekuritas,2308967291.821682,2032352595.0960314,276614696.72565055,3900,3433,467,5891.062807210462,5904.782329041563,local
BMRI.JK,2026-06-10,AK,UBS Sekuritas,4448224557.074081,4753064150.989435,-304839593.9153538,7514,8029,-515,5911.491022677301,5902.335243715495,foreign
BMRI.JK,2026-06-10,ZP,Maybank Sekuritas,4981221479.891725,4810160064.407071,171061415.48465347,8414,8125,289,5875.838849833491,5901.755749565379,foreign
BMRI.JK,2026-06-10,CS,Credit Suisse,3359857962.0261188,3016311287.4852796,343546674.5408392,5675,5095,580,5868.492982224594,5900.4201544244925,foreign
BMRI.JK,2026-06-10,KZ,CLSA Sekuritas,5010534922.464561,5130622619.137362,-120087696.67280006,8464,8667,-203,5929.017480066216,5908.726256774597,foreign
BMRI.JK,2026-06-10,NI,BNI Sekuritas,2200298233.202393,2294620018.57336,-94321785.37096691,3716,3876,-160,5932.711073132672,5963.227923550874,local
BMRI.JK,2026-06-10,DX,Bahana Sekuritas,4461213814.985644,4593498156.39612,-132284341.41047573,7536,7759,-223,5922.771869312066,5923.06234784204,local
BMRI.JK,2026-06-09,CC,Mandiri Sekuritas,2785392231.6964107,7947165482.465679,-5161773250.769268,4685,13368,-8683,5997.7444549333195,5927.466660568104,local
BMRI.JK,2026-06-09,YP,Mirae Asset Sekuritas,1750497881.9754267,6538996178.380571,-4788498296.405145,2944,11000,-8056,5951.776220038622,5982.569240341343,local
BMRI.JK,2026-06-09,PD,Indo Premier Sekuritas,3015657977.9142613,17079994672.29012,-14064336694.375858,5073,28732,-23659,5940.1976004727985,5998.517302462524,local
BMRI.JK,2026-06-09,OD,BRI Danareksa Sekuritas,9555837121.478456,8764039279.312513,791797842.1659431,16075,14743,1332,5904.027050573322,5990.395134956446,local
BMRI.JK,2026-06-09,AK,UBS Sekuritas,3540681947.14984,1179271574.7423394,2361410372.4075003,5956,1983,3973,5907.822531608088,5989.9958804324115,foreign
BMRI.JK,2026-06-09,ZP,Maybank Sekuritas,3284313121.0414395,1162218631.908355,2122094489.1330845,5524,1955,3569,5898.783171841002,5983.214547440364,foreign
BMRI.JK,2026-06-09,CS,Credit Suisse,7746705664.83018,1532614561.8485365,6214091102.981644,13031,2578,10453,5965.806001966176,5930.443313630836,foreign
BMRI.JK,2026-06-09,KZ,CLSA Sekuritas,1147269456.8442037,1498765843.9774277,-351496387.133224,1929,2521,-592,5964.411650896921,5919.911692230754,foreign
BMRI.JK,2026-06-09,NI,BNI Sekuritas,8284170956.72721,10472176759.090343,-2188005802.3631334,13935,17616,-3681,5925.780350325291,5904.568587846639,local
BMRI.JK,2026-06-09,DX,Bahana Sekuritas,5718060112.6158085,4277586097.1312814,1440474015.484527,9619,7195,2424,5951.299864508829,5898.815328244339,local
BMRI.JK,2026-06-08,CC,Mandiri Sekuritas,8507923710.226993,7371492957.5338125,1136430752.69318,13675,11848,1827,6256.79706042994,6214.420846074652,local
BMRI.JK,2026-06-08,YP,Mirae Asset Sekuritas,3820478123.743768,3643464802.800697,177013320.94307137,6140,5856,284,6161.920614355839,6252.671108395283,local
BMRI.JK,2026-06-08,PD,Indo Premier Sekuritas,6071532165.912808,5730703138.814033,340829027.09877586,9759,9211,548,6225.955268553083,6214.708006590755,local
BMRI.JK,2026-06-08,OD,BRI Danareksa Sekuritas,6110853147.373703,5998250451.74048,112602695.63322258,9822,9641,181,6243.118720486255,6189.55702993218,local
BMRI.JK,2026-06-08,AK,UBS Sekuritas,9595751993.111784,7935549194.415093,1660202798.6966906,15423,12755,2668,6165.862799193346,6181.967640285378,foreign
BMRI.JK,2026-06-08,ZP,Maybank Sekuritas,3799744874.6293864,3231572514.3883624,568172360.241024,6107,5194,913,6271.4842663715835,6161.441675481615,foreign
BMRI.JK,2026-06-08,CS,Credit Suisse,5954062450.324855,6966005591.181042,-1011943140.8561869,9570,11196,-1626,6240.737831471424,6245.555091122542,foreign
BMRI.JK,2026-06-08,KZ,CLSA Sekuritas,4597298981.283192,5104426610.161406,-507127628.8782139,7389,8204,-815,6169.566739700118,6222.915913207385,foreign
BMRI.JK,2026-06-08,NI,BNI Sekuritas,1268913790.4706192,1072060485.0743356,196853305.39628363,2039,1723,316,6249.752882315878,6208.247736440727,local
BMRI.JK,2026-06-08,DX,Bahana Sekuritas,7053887674.308112,6355562772.087956,698324902.2201557,11337,10215,1122,6231.217877723576,6277.502421679954,local
BMRI.JK,2026-06-05,CC,Mandiri Sekuritas,353338283.0716661,2315765935.8449507,-1962427652.7732844,566,3715,-3149,6214.18722923189,6279.728732296985,local
BMRI.JK,2026-06-05,YP,Mirae Asset Sekuritas,1049001324.8872272,4016859234.473693,-2967857909.586466,1683,6445,-4762,6280.614943867854,6232.019987860391,local
BMRI.JK,2026-06-05,PD,Indo Premier Sekuritas,1463154943.2508576,3925392949.839104,-2462238006.5882463,2347,6298,-3951,6250.178435150651,6177.104557581644,local
BMRI.JK,2026-06-05,OD,BRI Danareksa Sekuritas,3848443618.1615996,2825918375.052585,1022525243.1090145,6175,4534,1641,6194.005430168551,6266.2475000258855,local
BMRI.JK,2026-06-05,AK,UBS Sekuritas,5684645914.803472,572554478.2859808,5112091436.51749,9121,918,8203,6283.470238626575,6226.209360632809,foreign
BMRI.JK,2026-06-05,ZP,Maybank Sekuritas,882774097.7655246,154261732.6904254,728512365.0750992,1416,247,1169,6258.423105681943,6213.19521709984,foreign
BMRI.JK,2026-06-05,CS,Credit Suisse,1608273334.6658657,540179892.0491908,1068093442.6166749,2580,866,1714,6243.247114132289,6275.218346017088,foreign
BMRI.JK,2026-06-05,KZ,CLSA Sekuritas,2195740830.383145,2857035879.5484767,-661295049.1653318,3523,4584,-1061,6262.670956311908,6172.555236039989,foreign
BMRI.JK,2026-06-05,NI,BNI Sekuritas,2973660035.0639544,2098043371.010772,875616664.0531824,4771,3366,1405,6196.922393662932,6282.536191616848,local
BMRI.JK,2026-06-05,DX,Bahana Sekuritas,797331668.6738508,889212166.6789621,-91880498.00511134,1279,1426,-147,6202.778243470749,6243.251686055447,local
BMRI.JK,2026-06-04,CC,Mandiri Sekuritas,295313525.91937447,1925143340.3309288,-1629829814.4115543,499,3257,-2758,5931.047993375787,5865.731535624104,local
BMRI.JK,2026-06-04,YP,Mirae Asset Sekuritas,2301856203.2486525,7415226586.755094,-5113370383.506441,3895,12548,-8653,5897.8636378539895,5922.196955440744,local
BMRI.JK,2026-06-04,PD,Indo Premier Sekuritas,1312029449.4475312,4873720171.901911,-3561690722.4543796,2220,8247,-6027,5925.898982017558,5928.844581397929,local
BMRI.JK,2026-06-04,OD,BRI Danareksa Sekuritas,4323000456.449614,3760580733.143904,562419723.3057094,7315,6363,952,5859.9334588702195,5878.82019095475,local
BMRI.JK,2026-06-04,AK,UBS Sekuritas,3418597548.6794114,564848050.4801164,2853749498.199295,5785,955,4830,5954.496009696386,5877.740244167562,foreign
BMRI.JK,2026-06-04,ZP,Maybank Sekuritas,7559732645.190416,1593565560.7907977,5966167084.399618,12793,2696,10097,5964.4841539747495,5891.438602165992,foreign
BMRI.JK,2026-06-04,CS,Credit Suisse,4048212172.7022676,1636810799.383691,2411401373.318577,6850,2769,4081,5901.0883582930255,5904.737684609974,foreign
BMRI.JK,2026-06-04,KZ,CLSA Sekuritas,3882524270.3954554,5021948447.586245,-1139424177.1907892,6570,8498,-1928,5850.922076946732,5856.6576673032805,foreign
BMRI.JK,2026-06-04,NI,BNI Sekuritas,5193899339.625149,4360621279.345835,833278060.279314,8789,7379,1410,5858.442064997097,5944.727186040613,local
BMRI.JK,2026-06-04,DX,Bahana Sekuritas,2695187016.087345,2418408452.439542,276778563.6478033,4561,4092,469,5886.175462076389,5865.941414668379,local
BMRI.JK,2026-06-03,CC,Mandiri Sekuritas,418462002.17441976,2186960724.0030103,-1768498721.8285904,686,3585,-2899,6116.977005112379,6060.767674797684,local
BMRI.JK,2026-06-03,YP,Mirae Asset Sekuritas,353929533.9129616,1419442926.1932032,-1065513392.2802416,580,2327,-1747,6145.991130370116,6124.6370920406225,local
BMRI.JK,2026-06-03,PD,Indo Premier Sekuritas,1952404573.6770844,6277211649.498878,-4324807075.821793,3201,10291,-7090,6053.623962391578,6109.0071808911125,local
BMRI.JK,2026-06-03,OD,BRI Danareksa Sekuritas,2040250741.4931324,2095199375.533204,-54948634.040071726,3345,3435,-90,6132.291941391294,6083.886673598209,local
BMRI.JK,2026-06-03,AK,UBS Sekuritas,2998689139.1173186,474022404.12027925,2524666734.9970393,4916,777,4139,6051.426154200558,6121.736588405778,foreign
BMRI.JK,2026-06-03,ZP,Maybank Sekuritas,6070832231.791514,917462356.991907,5153369874.799607,9953,1504,8449,6087.689386844804,6138.791374298141,foreign
BMRI.JK,2026-06-03,CS,Credit Suisse,693320468.732238,224397818.72928414,468922650.0029539,1136,367,769,6110.335305792215,6066.482375895266,foreign
BMRI.JK,2026-06-03,KZ,CLSA Sekuritas,3987034438.2190995,3271508777.782884,715525660.4362154,6536,5363,1173,6094.756652061337,6077.655383250727,foreign
BMRI.JK,2026-06-03,NI,BNI Sekuritas,792290796.6291491,713005225.1396185,79285571.48953056,1298,1168,130,6154.05490556358,6131.873748104263,local
BMRI.JK,2026-06-03,DX,Bahana Sekuritas,2090428043.239797,1659554007.8336687,430874035.4061284,3427,2720,707,6104.653898392652,6048.690840464647,local
BMRI.JK,2026-06-02,CC,Mandiri Sekuritas,1369131339.889784,1496304872.4559102,-127173532.56612611,2278,2489,-211,6011.966481923894,5991.520722371797,local
BMRI.JK,2026-06-02,YP,Mirae Asset Sekuritas,354397843.35704726,290521076.72097903,63876766.636068225,589,483,106,6059.468547815408,6067.753808201649,local
BMRI.JK,2026-06-02,PD,Indo Premier Sekuritas,1046946152.1627607,1155261452.5673187,-108315300.40455794,1741,1922,-181,5958.594159089974,6063.726412653922,local
BMRI.JK,2026-06-02,OD,BRI Danareksa Sekuritas,1112011097.6131544,1086309696.8763242,25701400.736830235,1850,1807,43,6032.385132888074,5997.9259319402045,local
BMRI.JK,2026-06-02,AK,UBS Sekuritas,1261289011.470135,1248729406.307071,12559605.163064003,2098,2077,21,5996.087479799895,5974.960448350293,foreign
BMRI.JK,2026-06-02,ZP,Maybank Sekuritas,1359043321.6311026,1645682241.2858033,-286638919.65470076,2261,2738,-477,5957.123308115742,6020.930153317261,foreign
BMRI.JK,2026-06-02,CS,Credit Suisse,1471622649.630412,1328869512.9668565,142753136.66355562,2448,2211,237,6010.449041284826,6029.31083502114,foreign
BMRI.JK,2026-06-02,KZ,CLSA Sekuritas,865692190.276039,910784305.2200612,-45092114.94402218,1440,1515,-75,6068.431631793247,6030.069216715831,foreign
BMRI.JK,2026-06-02,NI,BNI Sekuritas,1347460286.6304777,1609831010.215975,-262370723.58549738,2241,2678,-437,5992.966395988263,5970.9972878721555,local
BMRI.JK,2026-06-02,DX,Bahana Sekuritas,1547063825.5510073,1759954347.193563,-212890521.6425557,2574,2928,-354,6016.465730008094,5991.860341948609,local
TLKM.JK,2026-07-01,CC,Mandiri Sekuritas,1000232217.5528562,4795284628.435557,-3795052410.882701,3252,15591,-12339,3044.8665310905685,3082.4234036524963,local
TLKM.JK,2026-07-01,YP,Mirae Asset Sekuritas,450827152.8833534,2296352682.4327593,-1845525529.5494058,1465,7466,-6001,3052.7885654900088,3055.6620139230527,local
TLKM.JK,2026-07-01,PD,Indo Premier Sekuritas,315522757.5870501,5898604224.2871685,-5583081466.700118,1025,19179,-18154,3063.4528228760582,3057.4760759181236,local
TLKM.JK,2026-07-01,OD,BRI Danareksa Sekuritas,4697447475.463262,6242160666.255839,-1544713190.7925777,15273,20296,-5023,3099.3295729818306,3093.2790317249837,local
TLKM.JK,2026-07-01,AK,UBS Sekuritas,7745914758.297302,2090584880.0412126,5655329878.25609,25185,6797,18388,3087.233212353995,3087.8285064671595,foreign
TLKM.JK,2026-07-01,ZP,Maybank Sekuritas,5442607198.287521,1336409384.153971,4106197814.1335506,17696,4345,13351,3078.28586214716,3083.410072985013,foreign
TLKM.JK,2026-07-01,CS,Credit Suisse,958951406.5050025,302213150.18659204,656738256.3184104,3118,982,2136,3102.643636036245,3084.461962974901,foreign
TLKM.JK,2026-07-01,KZ,CLSA Sekuritas,5263291826.8444395,6664513153.913847,-1401221327.0694075,17113,21669,-4556,3103.2158683949383,3077.9439486486926,foreign
TLKM.JK,2026-07-01,NI,BNI Sekuritas,3790648249.133993,3907699843.87083,-117051594.73683691,12325,12705,-380,3087.083288147669,3089.421616114495,local
TLKM.JK,2026-07-01,DX,Bahana Sekuritas,4457852031.638618,4482517839.61887,-24665807.980251312,14494,14574,-80,3052.7378606713633,3058.0182512946767,local
TLKM.JK,2026-06-30,CC,Mandiri Sekuritas,69566536.68022269,1051144911.195001,-981578374.5147784,224,3384,-3160,3087.087800344532,3100.3403501657567,local
TLKM.JK,2026-06-30,YP,Mirae Asset Sekuritas,491271867.8534331,2367260323.755228,-1875988455.901795,1582,7623,-6041,3093.4675145703195,3076.745171070758,local
TLKM.JK,2026-06-30,PD,Indo Premier Sekuritas,1063766378.8746243,2952240402.900847,-1888474024.0262227,3425,9506,-6081,3128.9306052578395,3083.360960536223,local
TLKM.JK,2026-06-30,OD,BRI Danareksa Sekuritas,3692073786.604371,3463436340.4993362,228637446.10503483,11889,11153,736,3086.883596485764,3092.6548075510273,local
TLKM.JK,2026-06-30,AK,UBS Sekuritas,5889848205.161612,388183705.71295923,5501664499.448652,18966,1250,17716,3096.424039994233,3111.948025903913,foreign
TLKM.JK,2026-06-30,ZP,Maybank Sekuritas,6105618095.545454,597659557.9830179,5507958537.562436,19661,1924,17737,3126.5677410422204,3093.754221258423,foreign
TLKM.JK,2026-06-30,CS,Credit Suisse,3647589440.7254567,386449432.9163834,3261140007.8090734,11746,1244,10502,3123.302070976803,3109.608057055514,foreign
TLKM.JK,2026-06-30,KZ,CLSA Sekuritas,3222561686.2164783,3769423626.6925054,-546861940.476027,10377,12138,-1761,3083.6517648107565,3100.6914651475067,foreign
TLKM.JK,2026-06-30,NI,BNI Sekuritas,831425295.5512025,1194728891.532972,-363303595.98176956,2677,3847,-1170,3077.853947096723,3123.347523114259,local
TLKM.JK,2026-06-30,DX,Bahana Sekuritas,2274888036.1073227,1691493441.612671,583394594.4946518,7325,5447,1878,3114.6663441024,3118.9384855799085,local
TLKM.JK,2026-06-29,CC,Mandiri Sekuritas,4032282281.9598293,4556728775.0402,-524446493.0803709,13986,15805,-1819,2877.8217824394906,2866.8291539454835,local
TLKM.JK,2026-06-29,YP,Mirae Asset Sekuritas,1314343357.9825497,1540575192.5854778,-226231834.60292816,4558,5343,-785,2864.6928704082325,2861.698268278527,local
TLKM.JK,2026-06-29,PD,Indo Premier Sekuritas,4640970615.234655,3810296810.136552,830673805.0981035,16097,13216,2881,2908.0035543983186,2881.088635549971,local
